Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Spain,Housing Starts,1972-09-30T00:00:00,14.9,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1972-10-31T00:00:00,7.37,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1972-11-30T00:00:00,21.27,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1972-12-31T00:00:00,28.5,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-01-31T00:00:00,13.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-02-28T00:00:00,15.4,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-03-31T00:00:00,16.28,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-04-30T00:00:00,20.75,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-05-31T00:00:00,19.86,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-06-30T00:00:00,34.87,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-07-31T00:00:00,18.56,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-08-31T00:00:00,13.2,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-09-30T00:00:00,19.97,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-10-31T00:00:00,18.18,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-11-30T00:00:00,21.12,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1973-12-31T00:00:00,14.48,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-01-31T00:00:00,18.23,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-02-28T00:00:00,16.48,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-03-31T00:00:00,14.44,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-04-30T00:00:00,16.6,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-05-31T00:00:00,18.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-06-30T00:00:00,19.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-07-31T00:00:00,13.4,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-08-31T00:00:00,7.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-09-30T00:00:00,22.15,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-10-31T00:00:00,18.19,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-11-30T00:00:00,15.59,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1974-12-31T00:00:00,10.93,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-01-31T00:00:00,17.08,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-02-28T00:00:00,16.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-03-31T00:00:00,11.32,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-04-30T00:00:00,25.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-05-31T00:00:00,21.51,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-06-30T00:00:00,14.53,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-07-31T00:00:00,15.02,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-08-31T00:00:00,9.07,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-09-30T00:00:00,20.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-10-31T00:00:00,20.39,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-11-30T00:00:00,14.45,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1975-12-31T00:00:00,10.01,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-01-31T00:00:00,18.23,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-02-29T00:00:00,14.47,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-03-31T00:00:00,13.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-04-30T00:00:00,15.12,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-05-31T00:00:00,17.57,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-06-30T00:00:00,18.93,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-07-31T00:00:00,15.19,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-08-31T00:00:00,7.28,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-09-30T00:00:00,16.49,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-10-31T00:00:00,27.55,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-11-30T00:00:00,16.57,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1976-12-31T00:00:00,25.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-01-31T00:00:00,11.19,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-02-28T00:00:00,13.44,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-03-31T00:00:00,12.85,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-04-30T00:00:00,8.57,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-05-31T00:00:00,13.36,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-06-30T00:00:00,12.42,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-07-31T00:00:00,12.09,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-08-31T00:00:00,5.58,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-09-30T00:00:00,15.33,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-10-31T00:00:00,12.67,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-11-30T00:00:00,10.38,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1977-12-31T00:00:00,16.91,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-01-31T00:00:00,15,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-02-28T00:00:00,15.95,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-03-31T00:00:00,11.68,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-04-30T00:00:00,12.03,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-05-31T00:00:00,8.94,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-06-30T00:00:00,11.81,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-07-31T00:00:00,10.3,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-08-31T00:00:00,3.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-09-30T00:00:00,9.12,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-10-31T00:00:00,10.84,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-11-30T00:00:00,23.75,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1978-12-31T00:00:00,11.12,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-01-31T00:00:00,10.06,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-02-28T00:00:00,9.23,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-03-31T00:00:00,9.32,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-04-30T00:00:00,9.66,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-05-31T00:00:00,10.85,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-06-30T00:00:00,9.84,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-07-31T00:00:00,9.98,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-08-31T00:00:00,5.56,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-09-30T00:00:00,11.86,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-10-31T00:00:00,14.02,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-11-30T00:00:00,12.95,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1979-12-31T00:00:00,13.28,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-01-31T00:00:00,15.42,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-02-29T00:00:00,17.84,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-03-31T00:00:00,20.22,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-04-30T00:00:00,21.92,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-05-31T00:00:00,20.49,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-06-30T00:00:00,22.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-07-31T00:00:00,21.92,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-08-31T00:00:00,10.66,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-09-30T00:00:00,22.38,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-10-31T00:00:00,29.86,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-11-30T00:00:00,26.08,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1980-12-31T00:00:00,21.36,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-01-31T00:00:00,24.94,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-02-28T00:00:00,19.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-03-31T00:00:00,21.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-04-30T00:00:00,16.01,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-05-31T00:00:00,21.7,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-06-30T00:00:00,21.95,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-07-31T00:00:00,20.03,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-08-31T00:00:00,11.34,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-09-30T00:00:00,23.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-10-31T00:00:00,21.11,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-11-30T00:00:00,23.26,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1981-12-31T00:00:00,24.97,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-01-31T00:00:00,16.31,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-02-28T00:00:00,20.53,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-03-31T00:00:00,19.12,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-04-30T00:00:00,15.86,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-05-31T00:00:00,19.47,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-06-30T00:00:00,17.31,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-07-31T00:00:00,15.92,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-08-31T00:00:00,12.79,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-09-30T00:00:00,20.91,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-10-31T00:00:00,18.09,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-11-30T00:00:00,17.24,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1982-12-31T00:00:00,32.52,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-01-31T00:00:00,18.71,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-02-28T00:00:00,16.66,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-03-31T00:00:00,19.82,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-04-30T00:00:00,22.36,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-05-31T00:00:00,18.44,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-06-30T00:00:00,18.48,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-07-31T00:00:00,15.54,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-08-31T00:00:00,12.72,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-09-30T00:00:00,15.99,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-10-31T00:00:00,20.38,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-11-30T00:00:00,19.25,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1983-12-31T00:00:00,31.68,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-01-31T00:00:00,16.09,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-02-29T00:00:00,16.96,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-03-31T00:00:00,17.22,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-04-30T00:00:00,16.19,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-05-31T00:00:00,17.55,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-06-30T00:00:00,15.05,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-07-31T00:00:00,14.21,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-08-31T00:00:00,12.57,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-09-30T00:00:00,12.93,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-10-31T00:00:00,17.44,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-11-30T00:00:00,17.44,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1984-12-31T00:00:00,26.87,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-01-31T00:00:00,17.03,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-02-28T00:00:00,13.83,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-03-31T00:00:00,15.59,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-04-30T00:00:00,14.23,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-05-31T00:00:00,17.97,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-06-30T00:00:00,32.76,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-07-31T00:00:00,16.93,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-08-31T00:00:00,14.14,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-09-30T00:00:00,18.51,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-10-31T00:00:00,20.97,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-11-30T00:00:00,18.58,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1985-12-31T00:00:00,21.78,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-01-31T00:00:00,12.92,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-02-28T00:00:00,15,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-03-31T00:00:00,17.1,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-04-30T00:00:00,17.98,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-05-31T00:00:00,21,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-06-30T00:00:00,20.36,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-07-31T00:00:00,19.61,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-08-31T00:00:00,14.31,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-09-30T00:00:00,16.5,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-10-31T00:00:00,21.25,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-11-30T00:00:00,21.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1986-12-31T00:00:00,17.46,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-01-31T00:00:00,17.39,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-02-28T00:00:00,18.35,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-03-31T00:00:00,22.27,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-04-30T00:00:00,18.63,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-05-31T00:00:00,22.35,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-06-30T00:00:00,21.7,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-07-31T00:00:00,25.63,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-08-31T00:00:00,17.53,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-09-30T00:00:00,23.16,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-10-31T00:00:00,22.15,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-11-30T00:00:00,21.7,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1987-12-31T00:00:00,20.27,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-01-31T00:00:00,18.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-02-29T00:00:00,22.13,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-03-31T00:00:00,21.72,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-04-30T00:00:00,20.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-05-31T00:00:00,24.04,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-06-30T00:00:00,17.72,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-07-31T00:00:00,21.02,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-08-31T00:00:00,22.78,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-09-30T00:00:00,24.98,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-10-31T00:00:00,25.95,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-11-30T00:00:00,22.22,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1988-12-31T00:00:00,28.32,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-01-31T00:00:00,22.62,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-02-28T00:00:00,23.71,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-03-31T00:00:00,23.83,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-04-30T00:00:00,27.53,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-05-31T00:00:00,23.37,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-06-30T00:00:00,23.35,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-07-31T00:00:00,25.34,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-08-31T00:00:00,21.25,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-09-30T00:00:00,23.38,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-10-31T00:00:00,29.88,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-11-30T00:00:00,19.11,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1989-12-31T00:00:00,22.02,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1990-01-31T00:00:00,18.39,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1990-02-28T00:00:00,21.93,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1990-03-31T00:00:00,20.57,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
Spain,Housing Starts,1990-04-30T00:00:00,16.61,Monthly,SPAINHOUSTA,2015-11-24T18:01:00
