LOCATIONID;PERIOD;ASSET_TYPE;OPERATION;UNITPRICE;PRICE;STOCK;DEMAND
0-EU-ES-28-07-001-079-04;200612;PL;RENT;19.631410256410255;2250;4;84
0-EU-ES-28-07-001-079-04;200703;PL;RENT;20.320512820512818;2037.5;4;85
0-EU-ES-28-07-001-079-04;200706;PL;RENT;19.919871794871796;1787.5;4;86
0-EU-ES-28-07-001-079-04;200709;PL;RENT;19.23076923076923;2e3;4;88
0-EU-ES-28-07-001-079-04;200712;PL;RENT;16.813477835723596;1734.375;6;92
0-EU-ES-28-07-001-079-04;200803;PL;RENT;14.198093220338983;909.375;12;100
0-EU-ES-28-07-001-079-04;200806;PL;RENT;15.846153846153847;1050;13;99
0-EU-ES-28-07-001-079-04;200809;PL;RENT;16.221153846153847;1075;20;106
0-EU-ES-28-07-001-079-04;200812;PL;RENT;16.146929824561404;875;30;102
0-EU-ES-28-07-001-079-04;200903;PL;RENT;16.771929824561404;862.5;35;106
0-EU-ES-28-07-001-079-04;200906;PL;RENT;16;862.5;52;111
0-EU-ES-28-07-001-079-04;200606;UN;SALE;6002.450658690006;957959.2017373722;0;NA
0-EU-ES-28-07-001-079-04;200609;UN;SALE;5827.683873912187;969238.0914051337;1;NA
0-EU-ES-28-07-001-079-04;200612;UN;SALE;5384.237257442584;1120475.5434782607;1;NA
0-EU-ES-28-07-001-079-04;200703;UN;SALE;5147.389412990872;1117312.1455576555;1;NA
0-EU-ES-28-07-001-079-04;200706;UN;SALE;5185.0877181211035;1107189.2722117202;2;NA
0-EU-ES-28-07-001-079-04;200709;UN;SALE;5044.279460580447;1056574.9054820412;2;NA
0-EU-ES-28-07-001-079-04;200712;UN;SALE;4770.61287923525;997482.6323251412;3;NA
0-EU-ES-28-07-001-079-04;200803;UN;SALE;4669.2992841835;1002290.9971644611;4;NA
0-EU-ES-28-07-001-079-04;200806;UN;SALE;4771.593072700055;1005707.4669187142;5;NA
0-EU-ES-28-07-001-079-04;200809;UN;SALE;4705.030208302636;1007225.8979206046;6;NA
0-EU-ES-28-07-001-079-04;200812;UN;SALE;4712.226712109388;1062648.629489603;7;NA
0-EU-ES-28-07-001-079-04;200903;UN;SALE;4847.982668201545;1128447.3062381851;8;NA
0-EU-ES-28-07-001-079-04;200906;UN;SALE;4081.776024363234;1071942.344045368;6;78
0-EU-ES-28-07-001-079-04;200606;UN;RENT;17.355869557274588;2113.2526119138115;0;NA
0-EU-ES-28-07-001-079-04;200609;UN;RENT;19.146910069128847;1812.474407114328;0;NA
0-EU-ES-28-07-001-079-04;200612;UN;RENT;19.146910069128847;1843.885283638802;0;NA
0-EU-ES-28-07-001-079-04;200703;UN;RENT;19.146910069128847;1906.7070366877501;0;NA
0-EU-ES-28-07-001-079-04;200706;UN;RENT;19.146910069128847;1938.117913212224;0;NA
0-EU-ES-28-07-001-079-04;200709;UN;RENT;20.993118396222208;2050.0609306132756;0;NA
0-EU-ES-28-07-001-079-04;200712;UN;RENT;20.702890124551367;2520.786209270348;0;NA
0-EU-ES-28-07-001-079-04;200803;UN;RENT;17.109042181315026;2520.786209270348;0;NA
0-EU-ES-28-07-001-079-04;200806;UN;RENT;16.646262275724354;2256.828682576359;1;NA
0-EU-ES-28-07-001-079-04;200809;UN;RENT;17.178113809015137;2674.0575146492974;1;NA
0-EU-ES-28-07-001-079-04;200812;UN;RENT;15.651630836842902;3015.4265590726113;1;NA
0-EU-ES-28-07-001-079-04;200903;UN;RENT;14.785061929318928;3034.3915059850183;1;NA
0-EU-ES-28-07-001-079-04;200906;UN;RENT;15.595502361000111;3129.2162405470513;1;NA
0-EU-ES-28-07-001-079-05;200606;PL;SALE;4062.237418465518;407264.0647583382;6;80
0-EU-ES-28-07-001-079-05;200609;PL;SALE;3477.476483585858;300011.25;5;82
0-EU-ES-28-07-001-079-05;200612;PL;SALE;3719.1350909359553;344636.25;9;90
0-EU-ES-28-07-001-079-05;200703;PL;SALE;4351.180294812961;418635;14;94
0-EU-ES-28-07-001-079-05;200706;PL;SALE;4520.123839009288;413813.75;22;96
0-EU-ES-28-07-001-079-05;200709;PL;SALE;4407.193237466219;403458.75;32;99
0-EU-ES-28-07-001-079-05;200712;PL;SALE;4491.923124844512;426155;51;104
0-EU-ES-28-07-001-079-05;200803;PL;SALE;4663.6772557993445;45e4;74;108
0-EU-ES-28-07-001-079-05;200806;PL;SALE;4680.52738336714;449250;87;107
0-EU-ES-28-07-001-079-05;200809;PL;SALE;4650.818530128875;449250;101;106
0-EU-ES-28-07-001-079-05;200812;PL;SALE;4595.959595959595;445500;116;109
0-EU-ES-28-07-001-079-05;200903;PL;SALE;4599.020376175548;445500;130;111
0-EU-ES-28-07-001-079-05;200906;PL;SALE;4531.451149425287;432500;153;112
0-EU-ES-28-07-001-079-05;200606;PL;RENT;16.34204275534441;1340.1601830663626;11;NA
0-EU-ES-28-07-001-079-05;200609;PL;RENT;15.959026128266025;1173.1817952116223;12;NA
0-EU-ES-28-07-001-079-05;200612;PL;RENT;14.32646628905536;948.101703678441;8;78
0-EU-ES-28-07-001-079-05;200703;PL;RENT;13.620192307692307;880;4;83
0-EU-ES-28-07-001-079-05;200706;PL;RENT;13.65315934065934;880;4;90
0-EU-ES-28-07-001-079-05;200709;PL;RENT;13.673992673992673;1030;4;90
0-EU-ES-28-07-001-079-05;200712;PL;RENT;14.349358974358974;1170;4;90
0-EU-ES-28-07-001-079-05;200803;PL;RENT;14.471153846153847;1226.25;8;93
0-EU-ES-28-07-001-079-05;200806;PL;RENT;14.849358974358974;1181.25;16;99
0-EU-ES-28-07-001-079-05;200809;PL;RENT;15.860294117647058;1015;21;104
0-EU-ES-28-07-001-079-05;200812;PL;RENT;15.790849673202613;1125;25;100
0-EU-ES-28-07-001-079-05;200903;PL;RENT;15.055555555555555;1175;30;106
0-EU-ES-28-07-001-079-05;200906;PL;RENT;14.596153846153847;1025;41;105
0-EU-ES-28-07-001-079-05;200606;UN;SALE;7498.2431878694915;1925244.444444446;4;NA
0-EU-ES-28-07-001-079-05;200609;UN;SALE;6648.004866521616;1255333.333333334;4;74
0-EU-ES-28-07-001-079-05;200612;UN;SALE;5909.090909090909;84e4;3;76
0-EU-ES-28-07-001-079-05;200703;UN;SALE;5692.581168831169;778125;4;78
0-EU-ES-28-07-001-079-05;200706;UN;SALE;5500.466653512234;778125;6;85
0-EU-ES-28-07-001-079-05;200709;UN;SALE;4838.323796369377;87e4;8;88
0-EU-ES-28-07-001-079-05;200712;UN;SALE;4151.785714285715;9e5;9;89
0-EU-ES-28-07-001-079-05;200803;UN;SALE;4934.381054028845;1345e3;12;92
0-EU-ES-28-07-001-079-05;200806;UN;SALE;5140.539478937269;1574e3;16;92
0-EU-ES-28-07-001-079-05;200809;UN;SALE;4921.847987362482;1306e3;18;91
0-EU-ES-28-07-001-079-05;200812;UN;SALE;5156.9591767070815;1352e3;20;92
0-EU-ES-28-07-001-079-05;200903;UN;SALE;5370.600163231363;156e4;22;94
0-EU-ES-28-07-001-079-05;200906;UN;SALE;5727.000910226287;181e4;26;98
0-EU-ES-28-07-001-079-05;200606;UN;RENT;21.437314502107046;3848.7127496010917;2;NA
0-EU-ES-28-07-001-079-05;200609;UN;RENT;23.649540090224665;3300.9273570324563;2;NA
0-EU-ES-28-07-001-079-05;200612;UN;RENT;23.649540090224665;3358.133693972177;3;NA
0-EU-ES-28-07-001-079-05;200703;UN;RENT;23.649540090224665;3472.546367851619;3;NA
0-EU-ES-28-07-001-079-05;200706;UN;RENT;23.649540090224665;3529.752704791341;4;NA
0-EU-ES-28-07-001-079-05;200709;UN;RENT;25.929906879897878;3733.626352395671;4;NA
0-EU-ES-28-07-001-079-05;200712;UN;RENT;25.571427881385063;4590.923947256468;4;NA
0-EU-ES-28-07-001-079-05;200803;UN;RENT;21.132442650615335;4590.923947256468;6;NA
0-EU-ES-28-07-001-079-05;200806;UN;RENT;16.332818270682484;4718.75;5;82
0-EU-ES-28-07-001-079-05;200809;UN;RENT;13.333333333333334;5500;3;80
0-EU-ES-28-07-001-079-05;200812;UN;RENT;13.333333333333334;5500;3;78
0-EU-ES-28-07-001-079-05;200903;UN;RENT;14.479166666666668;4700;4;78
0-EU-ES-28-07-001-079-05;200906;UN;RENT;14.907094594594595;4575;5;78
0-EU-ES-28-07-001-079-06;200606;PL;SALE;2368.6446206342835;247500;5;81
0-EU-ES-28-07-001-079-06;200609;PL;SALE;2853.6367673260543;252375;9;82
0-EU-ES-28-07-001-079-06;200612;PL;SALE;3503.2736346516012;260875;17;90
0-EU-ES-28-07-001-079-06;200703;PL;SALE;3916.7130247737728;297270.375;29;96
0-EU-ES-28-07-001-079-06;200706;PL;SALE;3898.3598501705983;304470.375;48;100
0-EU-ES-28-07-001-079-06;200709;PL;SALE;3676.847290640394;274950;67;101
0-EU-ES-28-07-001-079-06;200712;PL;SALE;3676.847290640394;26e4;89;102
0-EU-ES-28-07-001-079-06;200803;PL;SALE;3831.1938061938063;258625;118;106
0-EU-ES-28-07-001-079-06;200806;PL;SALE;3751.4805506993007;253625;148;107
0-EU-ES-28-07-001-079-06;200809;PL;SALE;3630.343603069816;245101.25;167;106
0-EU-ES-28-07-001-079-06;200812;PL;SALE;3531.485429992893;242601.25;182;108
0-EU-ES-28-07-001-079-06;200903;PL;SALE;3503.125;244250;208;110
0-EU-ES-28-07-001-079-06;200906;PL;SALE;3507.9918032786886;241750;240;109
0-EU-ES-28-07-001-079-06;200606;PL;RENT;15.48193524190523;807.0597643622556;5;NA
0-EU-ES-28-07-001-079-06;200609;PL;RENT;15.119077384673076;706.5034726156273;6;NA
0-EU-ES-28-07-001-079-06;200612;PL;RENT;14.930928866108255;695.0570604085576;7;NA
0-EU-ES-28-07-001-079-06;200703;PL;RENT;14.930928866108255;796.6423230836544;10;NA
0-EU-ES-28-07-001-079-06;200706;PL;RENT;15.378109763720461;1004.5588531095963;7;83
0-EU-ES-28-07-001-079-06;200709;PL;RENT;16.03846153846154;988.75;4;85
0-EU-ES-28-07-001-079-06;200712;PL;RENT;15.816239316239315;826.25;4;90
0-EU-ES-28-07-001-079-06;200803;PL;RENT;15.427777777777777;820;7;91
0-EU-ES-28-07-001-079-06;200806;PL;RENT;14.927083333333334;797.875;12;94
0-EU-ES-28-07-001-079-06;200809;PL;RENT;14.277083333333334;765.375;20;99
0-EU-ES-28-07-001-079-06;200812;PL;RENT;14.480158730158731;753.125;30;100
0-EU-ES-28-07-001-079-06;200903;PL;RENT;14.831451833607005;798.125;40;100
0-EU-ES-28-07-001-079-06;200906;PL;RENT;14.476293103448276;766.25;48;105
0-EU-ES-28-07-001-079-06;200606;UN;SALE;6879.409259322294;387579.6034424942;0;NA
0-EU-ES-28-07-001-079-06;200609;UN;SALE;6679.10903100106;392142.9163443109;1;NA
0-EU-ES-28-07-001-079-06;200612;UN;SALE;6170.874822538293;453331.90183956805;1;NA
0-EU-ES-28-07-001-079-06;200703;UN;SALE;5899.42348593918;452052.0263403036;1;NA
0-EU-ES-28-07-001-079-06;200706;UN;SALE;5942.629516962232;447956.4247426562;2;NA
0-EU-ES-28-07-001-079-06;200709;UN;SALE;5781.249159872277;427478.4167544203;2;NA
0-EU-ES-28-07-001-079-06;200712;UN;SALE;5467.599865488221;403570.3424281555;3;NA
0-EU-ES-28-07-001-079-06;200803;UN;SALE;5351.484344757503;405515.75318703795;4;NA
0-EU-ES-28-07-001-079-06;200806;UN;SALE;5468.723265309579;406898.0187262438;5;NA
0-EU-ES-28-07-001-079-06;200809;UN;SALE;5392.435560220379;407512.35896589083;6;NA
0-EU-ES-28-07-001-079-06;200812;UN;SALE;5400.683473903975;429935.7777130088;7;NA
0-EU-ES-28-07-001-079-06;200903;UN;SALE;5556.2733878329545;456557.18809771514;7;NA
0-EU-ES-28-07-001-079-06;200906;UN;SALE;5624.580462202172;460755.1797353036;8;NA
0-EU-ES-28-07-001-079-06;200606;UN;RENT;25.72478521989125;1469.4204881720857;3;NA
0-EU-ES-28-07-001-079-06;200609;UN;RENT;28.37945673234585;1260.2785928604205;3;NA
0-EU-ES-28-07-001-079-06;200612;UN;RENT;21.480050946818086;1308.1392964302104;3;61
0-EU-ES-28-07-001-079-06;200703;UN;RENT;14.580645161290322;1356;3;69
0-EU-ES-28-07-001-079-06;200706;UN;RENT;14.580645161290322;1356;3;74
0-EU-ES-28-07-001-079-06;200709;UN;RENT;15.986559139784944;1486.75;3;76
0-EU-ES-28-07-001-079-06;200712;UN;RENT;21.08228263902524;1886.7353065022858;3;NA
0-EU-ES-28-07-001-079-06;200803;UN;RENT;19.676368660530617;1755.9853065022858;3;70
0-EU-ES-28-07-001-079-06;200806;UN;RENT;14.580645161290322;1356;3;69
0-EU-ES-28-07-001-079-06;200809;UN;RENT;15.491935483870968;1440.75;3;71
0-EU-ES-28-07-001-079-06;200812;UN;RENT;15.026598754951895;1452.5;4;76
0-EU-ES-28-07-001-079-06;200903;UN;RENT;12.746038483305036;1366.25;4;73
